credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days.with.cr.line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.204,667.79,70000,33.77,729,,1,1,7679,0.123,0,1
1,debt_consolidation,0.121,239.6,33000,18.87,674,,1,0,117,0.023,0,1
1,debt_consolidation,0.111,326.52,580000,2.26,724,,2,0,6918,0.364,1,1
1,debt_consolidation,0.165,353.85,50000,20.88,684,,0,0,9669,0.54,0,1
1,debt_consolidation,0.155,226.89,46000,17.82,719,,1,0,5394,0.225,1,1
1,moving,0.175,592.14,65000,27.14,684,,0,2,9606,0.282,0,1
1,home_improvement,0.075,400.38,95000,18.15,724,,3,0,23356,0.256,0,1
1,credit_card,0.106,487.97,110000,19.16,674,,0,0,10232,0.547,1,1
1,moving,0.075,559.59,70000,2.49,794,,0,0,5237,0.086,0,1
1,debt_consolidation,0.106,130.13,65000,15.97,724,,2,0,7371,0.216,1,1
1,debt_consolidation,0.258,321.52,133000,23.41,684,,0,0,34547,0.463,0,1
1,credit_card,0.081,1129.44,135000,20.76,699,,0,0,41291,0.972,0,1
1,debt_consolidation,0.111,589.73,90000,17.69,709,,1,0,3403,0.138,0,1
1,debt_consolidation,0.185,545.68,75000,15.46,664,,1,0,19663,0.622,0,1
1,debt_consolidation,0.062,183.05,44000,29.19,724,,0,0,28293,0.639,0,1
1,other,0.062,1067.79,135200,13.3,769,,0,0,6100,0.071,0,1
1,credit_card,0.075,700.67,175000,14.91,744,,0,0,30719,0.601,0,1
1,other,0.145,263.64,60000,24.66,724,,2,0,5604,0.709,0,1
1,debt_consolidation,0.287,909.27,103100,33.31,674,,2,0,44763,0.676,0,1
1,home_improvement,0.053,903.31,89000,16.17,779,,0,0,8856,0.183,0,1
1,major_purchase,0.248,1388.64,0,,769,,3,0,71,0.003,0,1
1,home_improvement,0.155,279.25,130000,22.83,669,,0,0,41380,0.791,0,1
1,home_improvement,0.068,615.99,92318,30.25,819,,0,0,8050,0.147,0,1
1,debt_consolidation,0.204,373.63,1020000,2.81,689,,1,4,11315,0.378,0,1
1,credit_card,0.053,150.56,36000,18.47,719,,1,0,4640,0.418,0,1
1,other,0.075,155.44,46259,22.63,744,,0,0,3297,0.128,0,1
1,debt_consolidation,0.145,220.36,80000,7.62,664,,0,0,6908,0.229,0,1
1,debt_consolidation,0.175,358.88,110000,12.87,704,,0,1,16259,0.962,0,1
1,credit_card,0.053,197.75,30000,16.8,769,,0,0,9203,0.264,0,1
1,debt_consolidation,0.053,843.09,1020000,0.87,699,,2,0,31023,0.605,0,1
1,debt_consolidation,0.075,186.53,60000,31.58,784,,0,0,5332,0.201,0,1
1,debt_consolidation,0.165,478.99,105000,36.64,709,,1,1,18776,0.714,0,1
1,other,0.175,251.06,52000,26.19,664,,0,0,3020,0.495,0,1
1,home_improvement,0.053,505.86,80000,15.99,819,,0,0,10512,0.087,0,1
1,credit_card,0.081,1003.95,100000,22.94,699,,0,0,50102,0.505,0,1
1,debt_consolidation,0.155,488.69,60000,33.74,719,,0,0,24242,0.557,0,1
1,credit_card,0.14,410.31,50000,13.87,699,,1,1,5923,0.273,0,1
1,major_purchase,0.145,1205.08,20000,18.25,709,,1,0,5442,0.155,0,1
1,debt_consolidation,0.101,452.21,160000,4.79,669,,1,0,573,0.198,0,1
1,credit_card,0.121,535.45,140000,12.09,714,,2,0,25106,0.503,1,1
1,debt_consolidation,0.121,598.98,64000,13.01,684,,0,0,11879,0.819,0,1
1,credit_card,0.268,364.78,60000,22.5,674,,1,0,18320,0.482,0,1
1,home_improvement,0.106,162.66,85000,19.62,709,,0,0,21564,0.731,0,1
1,debt_consolidation,0.106,217.96,27000,13.91,759,,0,0,1062,0.078,0,1
1,home_improvement,0.081,219.62,30000,12.12,719,,0,0,136,0.013,0,1
1,home_improvement,0.101,340.51,30000,50.65,749,,0,0,922,0.025,0,1
1,debt_consolidation,0.14,170.97,20000,14.05,679,,1,0,6547,0.26,0,1
1,debt_consolidation,0.155,961.92,127000,18.17,714,,1,0,28106,0.354,0,1
1,debt_consolidation,0.155,418.87,70000,22.53,699,,0,0,11995,0.967,0,1
1,debt_consolidation,0.131,337.23,30000,17.16,684,,2,0,8411,0.623,0,1
1,debt_consolidation,0.106,422.9,150000,9.02,739,,1,0,14905,0.179,0,1
1,car,0.155,577.15,37000,16.09,779,,0,0,22955,0.194,0,1
1,debt_consolidation,0.068,369.6,52000,28.99,714,,0,0,58631,0.618,0,1
1,debt_consolidation,0.204,400.68,77000,37.3,779,,2,0,5556,0.117,0,1
1,credit_card,0.068,184.8,75000,3.58,679,,1,0,6233,0.125,1,1
1,debt_consolidation,0.106,1301.23,190000,6.72,729,,3,0,9817,0.599,0,1
1,medical,0.096,481.06,128000,10.79,684,,0,1,11948,0.446,0,1
1,home_improvement,0.075,149.23,48000,3.65,724,,1,0,5388,0.271,0,1
1,other,0.096,1282.82,36000,2.7,774,,0,0,2930,0.217,0,1
1,vacation,0.14,170.97,120000,16.96,689,,0,0,11859,0.791,0,1
1,credit_card,0.081,141.18,25000,9.27,734,,1,0,1623,0.29,0,1
1,credit_card,0.075,155.44,43602,15.55,794,,0,0,4328,0.205,0,1
1,debt_consolidation,0.145,688.62,110000,12.01,674,,0,0,29587,0.863,0,1
1,debt_consolidation,0.068,107.8,14500,6.37,729,,0,0,2243,0.547,0,1
1,other,0.145,275.45,44400,4.3,664,,1,1,4442,0.505,0,1
1,debt_consolidation,0.096,192.43,21327,22.4,714,,0,0,7227,0.336,0,1
1,debt_consolidation,0.081,627.47,67000,28.16,784,,1,0,9351,0.136,0,1
1,other,0.14,170.97,33280,21.57,694,,1,0,5110,0.163,0,1
1,credit_card,0.229,281.34,33000,19.35,669,,2,0,17292,0.74,0,1
1,debt_consolidation,0.131,1079.14,65000,68.11,704,,0,0,19484,0.786,0,1
1,debt_consolidation,0.155,349.06,26147,21.3,674,,1,0,4706,0.56,0,1
1,credit_card,0.185,363.79,97000,21.54,664,,0,1,12261,0.466,0,1
1,debt_consolidation,0.165,393.02,16300,4.79,664,,0,0,1848,0.377,0,1
1,credit_card,0.14,307.73,80000,16.47,674,,3,0,8898,0.321,0,1
1,credit_card,0.062,732.2,122000,18.03,794,,0,0,18798,0.253,0,1
1,debt_consolidation,0.101,646.01,65000,21.05,684,,0,1,20787,0.359,0,1
1,credit_card,0.111,393.15,70000,27.28,699,,0,0,12463,0.591,0,1
1,credit_card,0.185,512.78,41000,27.69,689,,0,0,15852,0.301,0,1
1,other,0.068,1077.99,85000,8.69,704,,0,0,2576,0.322,0,1
1,debt_consolidation,0.165,230,58791,31.54,699,,0,0,12031,0.396,0,1
1,debt_consolidation,0.106,845.8,71000,24.39,684,,1,0,18732,0.348,0,1
1,credit_card,0.062,128.14,45000,27.41,789,,1,0,2466,0.081,0,1
1,credit_card,0.096,320.71,42000,18.63,669,,1,0,15733,0.317,1,1
1,debt_consolidation,0.081,627.47,36654,23.74,694,,0,0,3604,0.263,1,1
1,debt_consolidation,0.219,674.58,64000,27.56,674,,2,0,1200,0.07,1,1
1,small_business,0.096,315.62,85000,10.35,724,,1,0,3154,0.111,0,1
1,credit_card,0.068,418.88,69000,15.79,689,,1,0,21589,0.562,0,1
1,home_improvement,0.121,399.32,65000,23.45,714,,0,0,17728,0.486,0,1
1,home_improvement,0.096,641.41,130000,8.32,704,,0,1,0,0,0,1
1,home_improvement,0.096,641.41,119000,17.22,689,,0,0,2415,0.263,0,1
1,debt_consolidation,0.075,528.5,40000,12.33,804,,0,0,860,0.047,0,1
1,debt_consolidation,0.121,266.22,44000,27.74,674,,0,0,25251,0.925,0,1
1,debt_consolidation,0.219,523.15,47880,27.42,689,,0,0,15711,0.584,1,1
1,credit_card,0.068,215.6,45000,32.08,754,,0,0,15719,0.535,0,1
1,debt_consolidation,0.106,325.31,57400,21.12,719,,1,0,3056,0.36,0,1
1,other,0.068,169.4,148000,12.84,769,,0,0,23284,0.25,0,1
1,debt_consolidation,0.155,767.93,106847,22.15,684,,0,0,52106,0.821,0,1
1,house,0.101,161.51,28000,6.13,749,,0,0,4143,0.367,0,1
1,debt_consolidation,0.204,1270.33,90000,44.75,714,,0,0,25538,0.884,0,1
1,debt_consolidation,0.053,165.61,85000,15.36,739,,0,0,4119,0.114,0,1
1,debt_consolidation,0.081,313.74,192000,10.31,689,,0,1,2091,0.187,0,1
1,debt_consolidation,0.155,174.53,31200,26.85,669,,1,0,5630,0.574,0,1
1,credit_card,0.101,113.06,93000,19.52,724,,0,0,13346,0.381,0,1
1,debt_consolidation,0.15,388.48,91200,26.25,684,,0,0,22886,0.5,1,1
1,debt_consolidation,0.075,341.97,80000,11.37,704,,0,0,15274,0.267,0,1
1,credit_card,0.096,320.71,38000,24.51,704,,0,0,12079,0.21,0,1
1,debt_consolidation,0.14,349.26,55000,22.71,729,,1,0,751,0.02,0,1
1,other,0.155,104.72,37000,6.49,724,,2,0,231,0.009,0,1
1,debt_consolidation,0.081,564.72,144000,15.33,734,,0,0,29005,0.302,0,1
1,credit_card,0.175,251.06,90000,14.09,694,,0,0,6862,0.301,1,1
1,moving,0.075,62.18,35000,48.83,809,,0,0,2595,0.099,0,1
1,debt_consolidation,0.268,911.95,98000,17.45,684,,2,0,36324,0.666,0,1
1,debt_consolidation,0.145,86.08,47999,25.31,684,,1,0,0,0,0,1
1,credit_card,0.081,313.74,65804,13.86,749,,0,1,8134,0.272,0,1
1,home_improvement,0.106,325.31,60000,15.68,694,,1,0,4809,0.316,0,1
1,home_improvement,0.067,307.45,73500,9.99,734,,2,0,8382,0.237,1,1
1,credit_card,0.106,245.61,85000,8.58,684,,0,2,8056,0.395,0,1
1,debt_consolidation,0.258,536.91,125000,3.73,664,,0,0,6441,0.444,0,1
1,debt_consolidation,0.096,160.36,31000,29.11,724,,0,0,3713,0.309,1,1
1,other,0.096,96.22,63000,27.47,734,,1,4,2422,0.484,0,1
1,debt_consolidation,0.075,435.23,32000,47.67,759,,0,0,8697,0.453,0,1
1,credit_card,0.111,393.15,54000,6.44,694,,1,3,13199,0.47,0,1
1,credit_card,0.106,430.48,195000,17.54,674,,1,1,32046,0.475,0,1
1,debt_consolidation,0.145,506.09,70000,29.32,719,,1,0,5670,0.169,1,1
1,credit_card,0.101,258.41,88000,21.97,719,,0,0,16549,0.752,0,1
1,home_improvement,0.145,235.39,55000,32.36,744,,1,0,24667,0.328,0,1
1,credit_card,0.219,550.68,125000,8.31,674,,1,0,12935,0.424,1,1
1,credit_card,0.101,340.51,132000,22.07,774,,0,0,19591,0.177,0,1
1,debt_consolidation,0.101,383.07,125000,8.92,714,,0,0,23601,0.482,0,1
1,home_improvement,0.106,292.78,40000,3.96,704,,0,0,5045,0.266,0,1
1,credit_card,0.101,271.33,60000,6.8,669,,0,0,8895,0.529,0,1
1,other,0.268,1063.94,75000,0.4,754,,1,0,140,0.175,0,1
1,other,0.121,669.31,120000,28.16,814,,1,0,2761,0.069,0,1
1,credit_card,0.062,610.17,264000,11.39,824,,0,0,14852,0.053,0,1
1,debt_consolidation,0.111,382.51,55000,26.73,739,,0,0,14544,0.622,0,1
1,other,0.165,198.16,65000,15.21,674,,1,0,3175,0.228,0,1
1,debt_consolidation,0.175,502.42,58000,14.21,694,,0,1,2838,0.305,0,1
1,home_improvement,0.106,81.33,39000,9.39,669,,0,0,673,0.182,1,1
1,debt_consolidation,0.248,793.51,100000,26.15,709,,0,0,33650,0.973,0,1
1,house,0.081,313.74,100000,11.59,709,,0,0,13985,0.842,0,1
1,other,0.131,1011.69,120000,20.5,679,,1,0,21938,0.496,0,1
1,credit_card,0.062,61.02,98000,3.34,794,,0,0,2083,0.057,0,1
1,debt_consolidation,0.111,327.63,75000,14.54,699,,0,0,21534,0.306,1,1
1,credit_card,0.141,513.18,25000,3.89,719,,1,0,2765,0.325,0,1
1,credit_card,0.081,219.62,50000,33.05,754,,0,0,8322,0.57,0,1
1,debt_consolidation,0.155,331.87,55000,27.6,729,,0,0,20323,0.264,0,1
1,debt_consolidation,0.136,169.87,55000,15.49,679,,2,0,6280,0.541,1,1
1,debt_consolidation,0.131,101.17,120000,19.76,704,,0,0,17838,0.504,1,1
1,debt_consolidation,0.111,327.63,72000,25.9,724,,1,2,5715,0.114,1,1
1,credit_card,0.121,372.7,91000,14.66,674,,0,1,12545,0.721,0,1
1,debt_consolidation,0.165,1203.08,180000,24.46,684,,1,0,22560,0.96,0,1
1,credit_card,0.111,327.63,75000,26.22,734,,0,0,11373,0.501,0,1
1,debt_consolidation,0.14,273.54,34000,26.33,699,,1,0,7133,0.667,0,1
1,debt_consolidation,0.068,308,31000,6.7,814,,0,0,2566,0.093,0,1
1,home_improvement,0.155,174.53,50000,31.18,699,,1,0,8769,0.348,0,1
1,credit_card,0.131,708.19,90000,26.65,674,,0,1,19007,0.649,0,1
1,credit_card,0.053,481.77,190000,15.46,739,,0,1,26516,0.259,0,1
1,credit_card,0.099,483.45,48000,18.55,734,,1,0,68412,0.319,0,1
1,debt_consolidation,0.111,173.65,24000,9.9,684,,1,0,2722,0.071,1,1
1,debt_consolidation,0.104,194.77,42000,11,689,,0,0,939,0.376,0,1
1,debt_consolidation,0.131,843.08,120000,28.7,674,,0,0,61817,0.85,0,1
1,other,0.131,337.23,50000,2.66,699,,0,0,1956,0.611,0,1
1,debt_consolidation,0.121,199.66,30000,8.4,689,,1,0,4202,0.369,0,1
1,debt_consolidation,0.101,484.51,120000,27.2,734,,0,0,36911,0.56,0,1
1,credit_card,0.068,258.72,80000,18.03,729,,0,0,7262,0.201,0,1
1,debt_consolidation,0.068,184.8,100000,20.88,754,,0,0,10923,0.228,0,1
1,other,0.219,190.57,145000,11.02,689,,0,0,24651,0.998,0,1
1,debt_consolidation,0.081,156.87,37000,18,734,,1,0,1958,0.061,0,1
1,debt_consolidation,0.121,499.15,45000,20.59,719,,0,0,14904,0.7,0,1
1,debt_consolidation,0.14,109.42,33996,4.13,714,,0,0,2913,0.857,0,1
1,debt_consolidation,0.121,266.22,48000,29.48,714,,0,1,2944,0.141,0,1
1,debt_consolidation,0.155,349.06,110000,28.62,709,,0,0,21151,0.691,0,1
1,debt_consolidation,0.096,481.06,97000,11.52,699,,0,0,10839,0.397,0,1
1,home_improvement,0.062,305.09,166000,8.67,799,,1,0,1610,0.098,0,1
1,debt_consolidation,0.141,349.57,59000,13.53,689,,0,0,13976,0.321,0,1
1,credit_card,0.268,402.78,58400,35.76,694,,0,0,22367,0.708,0,1
1,house,0.185,181.9,82000,9.15,669,,0,0,3724,0.264,0,1
1,debt_consolidation,0.111,327.63,80000,29.75,684,,2,0,27964,0.57,0,1
1,credit_card,0.248,130.93,37000,30.88,729,,2,0,1345,0.232,0,1
1,credit_card,0.165,343.89,24000,16.05,694,,0,0,10509,0.445,0,1
1,debt_consolidation,0.131,364.55,23000,86.26,749,,0,0,10521,0.258,0,1
1,debt_consolidation,0.075,621.76,40000,22.8,789,,1,0,4640,0.095,0,1
1,house,0.141,932.19,46000,5.32,704,,1,0,4729,0.244,1,1
1,small_business,0.194,916.03,500000,14.58,714,,1,0,103947,0.67,0,1
1,debt_consolidation,0.081,564.72,62000,21.76,734,,0,0,12084,0.333,0,1
1,debt_consolidation,0.075,217.62,100000,21.16,764,,0,0,3534,0.103,0,1
1,credit_card,0.145,86.08,25000,21.84,679,,0,0,1998,0.799,1,1
1,debt_consolidation,0.14,307.73,78000,13.12,684,,0,0,7180,0.565,0,1
1,debt_consolidation,0.219,381.13,35000,15.67,664,,0,0,102,0.128,1,1
1,debt_consolidation,0.14,465.68,60000,31.78,699,,2,0,7357,0.598,0,1
1,credit_card,0.075,379.28,50000,21.08,719,,2,0,927,0.079,0,1
1,home_improvement,0.106,780.74,150000,6.83,674,,0,0,12463,0.567,1,1
1,moving,0.145,344.31,94000,1.46,699,,0,0,2932,0.333,0,1
1,debt_consolidation,0.096,256.57,35000,19,709,,1,0,2015,0.265,0,1
1,other,0.081,282.36,38400,8.63,759,,0,0,8027,0.284,0,1
1,debt_consolidation,0.121,532.43,62000,18.2,674,,0,0,18995,0.778,1,1
1,credit_card,0.106,422.9,200000,6.68,699,,1,3,19548,0.654,0,1
1,debt_consolidation,0.165,353.85,130000,8.14,694,,0,0,10542,0.775,0,1
1,car,0.101,148.59,22000,9.55,744,,1,0,5137,0.211,0,1
1,debt_consolidation,0.101,212.82,38000,5.18,769,,0,0,2727,0.306,0,1
1,debt_consolidation,0.185,518.4,32000,25.09,664,,0,0,6522,0.557,1,1
1,debt_consolidation,0.106,260.25,53000,20.11,724,,0,0,6387,0.359,0,1
1,other,0.165,74.31,20000,11.4,709,,1,0,1169,0.172,0,1
1,other,0.081,94.12,81000,2.18,804,,0,0,38571,0.476,0,1
1,credit_card,0.053,301.11,98000,11.62,664,,2,0,13984,0.388,1,1
1,small_business,0.165,589.52,41000,31.38,704,,3,0,15667,0.178,1,1
1,credit_card,0.062,366.1,120000,2.36,789,,1,0,5235,0.065,0,1
1,debt_consolidation,0.075,600.57,150000,17.03,739,,0,0,42106,0.487,0,1
1,credit_card,0.155,802.84,88000,36.7,679,,0,1,16863,0.583,0,1
1,home_improvement,0.075,435.23,103000,14.92,714,,0,0,19675,0.754,1,1
1,debt_consolidation,0.068,308,40000,5.9,679,,0,0,6791,0.412,0,1
1,debt_consolidation,0.145,344.31,45000,20.75,674,,1,0,8776,0.552,1,1
1,debt_consolidation,0.068,123.2,184000,8.5,739,,1,0,4912,0.071,1,1
1,debt_consolidation,0.14,444.5,40000,25.77,709,,0,0,3941,0.246,0,1
1,credit_card,0.131,404.68,85000,15.43,664,,1,0,12813,0.56,0,1
1,credit_card,0.121,499.15,40000,27.54,724,,0,0,9355,0.321,0,1
1,debt_consolidation,0.219,963.68,135000,16.28,709,,0,1,42360,0.574,0,1
1,debt_consolidation,0.175,430.65,49920,20.22,684,,1,0,9126,0.73,0,1
1,home_improvement,0.121,998.3,76500,21.02,684,,2,0,7942,0.283,1,1
1,debt_consolidation,0.068,615.99,96000,25.77,674,,0,0,56328,0.584,0,1
1,debt_consolidation,0.053,451.66,40000,18.42,704,,1,0,12427,0.266,1,1
1,debt_consolidation,0.194,553.04,42000,29.14,694,,0,0,9374,0.457,1,1
1,debt_consolidation,0.096,481.06,80000,18.77,684,,0,2,24752,0.878,0,1
1,debt_consolidation,0.155,240.48,68000,16.33,679,,0,1,21207,0.79,0,1
1,other,0.096,320.71,100000,30.72,709,,0,1,9532,0.331,0,1
1,debt_consolidation,0.068,1077.99,145000,14.43,759,,0,3,6715,0.118,0,1
1,debt_consolidation,0.14,558.82,113000,12.49,684,,0,0,29662,0.523,0,1
1,debt_consolidation,0.185,145.52,143500,23.62,704,,0,0,43409,0.98,0,1
1,credit_card,0.068,197.22,81000,24.15,774,,0,0,9986,0.205,0,1
1,debt_consolidation,0.096,112.25,32000,18.08,729,,0,0,3436,0.211,0,1
1,debt_consolidation,0.053,752.76,110000,26.75,784,,1,0,11015,0.273,0,1
1,debt_consolidation,0.111,217.68,55000,10.34,709,,0,0,357,0.054,0,1
1,debt_consolidation,0.111,327.63,60000,1.56,664,,0,0,1701,0.81,0,1
1,other,0.067,184.47,42000,3.86,759,,0,0,3640,0.343,0,1
1,other,0.219,406.86,60000,7.74,669,,5,0,9766,0.65,1,1
1,credit_card,0.145,344.31,54000,21.62,669,,1,0,18094,0.331,0,1
1,debt_consolidation,0.075,186.53,45000,22.69,744,,0,0,7517,0.282,0,1
1,debt_consolidation,0.175,576.19,40667,19.78,674,,0,0,5325,0.507,0,1
1,credit_card,0.175,301.28,47000,18.97,689,,0,1,20785,0.61,0,1
1,debt_consolidation,0.075,419.69,55000,16.63,744,,1,0,4678,0.078,1,1
1,debt_consolidation,0.307,327.54,25000,20.64,669,,1,0,9470,0.686,1,1
1,home_improvement,0.068,1231.98,61000,4.66,699,,0,1,5920,0.231,0,1
1,credit_card,0.068,615.99,204000,16.61,764,,1,1,37561,0.104,0,1
1,home_improvement,0.106,585.56,12000,13,754,,1,0,864,0.131,0,1
1,credit_card,0.075,186.53,50000,10.51,689,,1,0,4958,0.424,1,1
1,debt_consolidation,0.101,194.61,169000,10.52,679,,0,0,32059,0.515,0,1
1,debt_consolidation,0.121,665.53,195000,19,719,,1,0,16211,0.208,1,1
1,credit_card,0.101,744.86,137000,5.83,704,,3,0,16974,0.233,1,1
1,credit_card,0.121,892.41,153500,14.11,714,,0,0,33794,0.974,0,1
1,other,0.145,282.47,35000,13.92,684,,0,0,5921,0.63,1,1
1,debt_consolidation,0.075,279.8,125000,22.81,744,,0,0,30182,0.311,0,1
1,debt_consolidation,0.175,897.18,68000,17.15,664,,0,0,17566,0.493,0,1
1,debt_consolidation,0.131,819.08,89000,34.53,749,,0,1,9524,0.278,0,1
1,other,0.121,66.56,45000,38.05,744,,0,0,3863,0.202,0,1
1,credit_card,0.204,373.63,30000,12.64,669,,0,0,8629,0.959,0,1
1,credit_card,0.101,387.61,52500,5.85,689,,0,0,11638,0.869,0,1
1,debt_consolidation,0.075,373.06,50000,26.07,749,,0,0,8372,0.292,1,1
1,debt_consolidation,0.062,213.56,50000,21.6,724,,0,0,11398,0.261,0,1
1,debt_consolidation,0.185,512.78,75000,15.04,704,,0,0,9861,0.986,0,1
1,debt_consolidation,0.258,939.59,70000,22.9,664,,0,0,10365,0.73,0,1
1,moving,0.14,222.25,40000,3.57,719,,0,0,2751,0.262,0,1
1,credit_card,0.16,140.65,31000,10.07,664,,2,0,488,0.444,0,1
1,debt_consolidation,0.145,282.47,65000,6.41,689,,0,0,7948,0.414,1,1
1,debt_consolidation,0.175,351.49,91270,20.59,709,,0,0,10775,0.271,0,1
1,moving,0.081,87.85,41704,33.5,689,,0,0,9645,0.423,0,1
1,debt_consolidation,0.062,610.17,156000,14.91,769,,0,0,6217,0.113,0,1
1,debt_consolidation,0.081,912.18,200000,9.73,689,,1,1,14680,0.268,0,1
1,other,0.111,163.82,118000,18.35,759,,0,0,6772,0.138,0,1
1,debt_consolidation,0.053,120.45,55000,14.79,774,,0,0,3171,0.187,0,1
1,debt_consolidation,0.121,1331.06,70000,12.98,669,,3,0,1710,0.092,0,1
1,debt_consolidation,0.155,251.33,45000,22.77,664,,0,1,2778,0.842,0,1
1,debt_consolidation,0.155,188.5,45500,21.31,679,,1,0,5117,0.312,0,1
1,debt_consolidation,0.106,325.31,57000,23.03,709,,2,0,6298,0.496,0,1
1,credit_card,0.068,61.6,23000,14.72,744,,0,0,602,0.033,0,1
1,debt_consolidation,0.106,325.31,52000,21.37,704,,0,0,22027,0.376,0,1
1,debt_consolidation,0.068,462,79000,14.04,719,,0,0,7257,0.392,0,1
1,debt_consolidation,0.121,532.43,150000,8.96,689,,0,0,13271,0.522,0,1
1,credit_card,0.068,615.99,81745,18.85,754,,0,0,10420,0.239,0,1
1,debt_consolidation,0.239,1014.37,44000,31.1,699,,1,0,9011,0.36,0,1
1,credit_card,0.185,130.97,120000,16.69,664,,0,0,18308,0.576,1,1
1,debt_consolidation,0.185,72.76,56000,21.77,674,,0,0,22592,0.828,0,1
1,credit_card,0.096,497.1,171220,6.67,674,,0,1,13479,0.465,0,1
1,home_improvement,0.111,314.52,86000,12.82,684,,1,0,6839,0.372,0,1
1,debt_consolidation,0.14,341.93,95000,9.26,669,,0,0,726,0.158,0,1
1,debt_consolidation,0.204,261.54,75000,14.75,719,,1,0,7451,0.38,0,1
1,debt_consolidation,0.106,162.66,65000,35.51,704,,1,0,23052,0.493,0,1
1,debt_consolidation,0.068,492.8,80000,12.35,764,,0,0,12711,0.258,0,1
1,other,0.068,462,68000,26.83,769,,0,0,75018,0.256,0,1
1,debt_consolidation,0.062,305.09,85000,18.58,794,,0,0,8674,0.129,0,1
1,credit_card,0.101,64.61,22000,3.87,739,,1,0,952,0.076,0,1
1,credit_card,0.068,308,45000,19.55,769,,0,0,12301,0.184,0,1
1,debt_consolidation,0.081,721.59,40000,22.86,769,,0,0,13279,0.81,0,1
1,debt_consolidation,0.145,235.39,69000,18.92,679,,1,1,5719,0.32,0,1
1,debt_consolidation,0.121,332.77,28000,12.17,664,,0,0,6609,0.816,0,1
1,credit_card,0.062,512.54,75000,18.72,769,,0,0,3351,0.172,0,1
1,credit_card,0.121,349.41,78000,24.15,724,,0,0,16818,0.764,0,1
1,other,0.175,301.28,96000,27.48,709,,0,0,17079,0.386,0,1
1,debt_consolidation,0.258,894.85,92000,18.23,709,,2,0,22611,0.416,0,1
1,debt_consolidation,0.111,327.63,55000,19.2,704,,0,2,6738,0.488,1,1
1,debt_consolidation,0.068,308,72000,15.62,704,,2,0,5603,0.249,0,1
1,debt_consolidation,0.096,320.71,150000,16.12,709,,0,0,70778,0.672,0,1
1,credit_card,0.075,80.83,47000,18.08,734,,1,0,9116,0.275,0,1
1,home_improvement,0.121,133.11,41000,35.58,734,,3,2,14878,0.726,0,1
1,credit_card,0.106,201.7,72000,9.03,704,,0,1,8284,0.493,0,1
1,debt_consolidation,0.053,782.87,102000,20.05,744,,0,0,13224,0.113,0,1
1,debt_consolidation,0.053,436.6,105000,9.43,794,,0,0,16211,0.152,0,1
1,debt_consolidation,0.111,229.34,55000,20.75,684,,3,0,16955,0.207,1,1
1,debt_consolidation,0.096,641.41,35000,32.89,729,,2,0,6186,0.262,0,1
1,debt_consolidation,0.068,369.6,42000,9.97,759,,0,0,2725,0.118,0,1
1,other,0.131,269.79,32000,21.42,704,,1,1,7914,0.142,0,1
1,debt_consolidation,0.14,820.62,95000,36.96,664,,0,1,30758,0.741,0,1
1,home_improvement,0.155,961.92,125000,20.02,744,,3,0,52881,0.218,0,1
1,debt_consolidation,0.14,298.04,65025,11.26,704,,0,0,8169,0.352,0,1
1,other,0.101,167.97,34000,17.79,744,,1,0,7222,0.318,0,1
1,car,0.165,294.76,160000,5.86,694,,1,0,2206,0.214,0,1
1,debt_consolidation,0.075,340.33,150000,18.38,814,,0,0,11117,0.128,0,1
1,debt_consolidation,0.165,170.74,30000,16.12,714,,1,1,2682,0.813,0,1
1,other,0.204,179.35,40800,21.94,674,,0,0,7386,0.859,0,1
1,debt_consolidation,0.106,585.56,75000,18.05,744,,0,2,3876,0.167,0,1
1,debt_consolidation,0.121,282.85,55000,18.68,684,,0,0,8297,0.519,0,1
1,debt_consolidation,0.106,431.85,50000,24.47,714,,0,0,9706,0.393,0,1
1,debt_consolidation,0.131,1011.69,55000,15.99,694,,0,0,10821,0.656,0,1
1,medical,0.121,245.42,70000,15.7,769,,3,0,0,0,0,1
1,debt_consolidation,0.101,646.01,171000,3.49,704,,1,2,132,0.017,0,1
1,debt_consolidation,0.155,721.44,60000,24.34,734,,1,0,11472,0.269,1,1
1,other,0.062,91.53,52000,5.29,789,,0,0,3418,0.047,0,1
1,debt_consolidation,0.106,650.62,72000,11.02,664,,1,0,8519,0.418,0,1
1,debt_consolidation,0.14,341.93,42000,38.43,739,,1,0,7790,0.251,0,1
1,credit_card,0.101,646.01,113500,21.84,679,,1,0,37678,0.371,0,1
1,debt_consolidation,0.068,308,100000,9.84,744,,0,0,5903,0.216,0,1
1,credit_card,0.062,244.07,30000,38,799,,0,0,7397,0.111,0,1
1,debt_consolidation,0.062,679.57,150000,20.41,729,,0,0,70299,0.352,0,1
1,debt_consolidation,0.131,797.44,55000,15.88,734,,0,0,18960,0.455,0,1
1,debt_consolidation,0.096,153.94,75087,17.13,764,,2,0,2164,0.022,0,1
1,credit_card,0.068,215.6,120000,14.2,779,,1,0,5279,0.15,0,1
1,debt_consolidation,0.106,827.1,70000,21.88,764,,0,0,13918,0.367,0,1
1,debt_consolidation,0.14,302.69,48505,15.08,714,,1,1,200,0.091,0,1
1,debt_consolidation,0.111,696.56,78000,15.88,774,,0,0,12413,0.294,0,1
